Index,Red,Green,Blue,NIR,SWIR_1,SWIR_2
3162,0.08270769,0.06841154,0.037503842,0.3937231,0.14525,0.05734615
3163,0.08276153,0.067873076,0.037342303,0.38753077,0.14304231,0.05672692
3164,0.08243846,0.066688456,0.036992304,0.39278078,0.14627308,0.056484614
3165,0.081980765,0.065799996,0.036749996,0.40602693,0.15311153,0.058773074
3166,0.08233076,0.06741538,0.03696538,0.40476155,0.15480769,0.0602
3167,0.08246538,0.06900384,0.037449997,0.40990385,0.15515769,0.060873073
3168,0.082411535,0.0695423,0.037126917,0.41569233,0.15502308,0.061303843
3169,0.08249231,0.06806154,0.036211535,0.3992423,0.14912692,0.05893461
3170,0.08246538,0.066796154,0.036292303,0.38833848,0.14506154,0.057453845
3171,0.082734615,0.06725384,0.036857687,0.3918923,0.1449,0.057049997
3172,0.083192304,0.06921923,0.037719227,0.39426154,0.14670384,0.057669226
3173,0.083192304,0.069973074,0.03758461,0.38992694,0.14460385,0.05653846
3174,0.08340769,0.07172307,0.038392305,0.3955,0.14708076,0.05898846
3175,0.084134616,0.074765384,0.040007688,0.41106156,0.1561,0.06348461
3176,0.08451153,0.07678461,0.040599994,0.42288077,0.16021924,0.06485769
3177,0.08453846,0.077161536,0.040842302,0.42374232,0.16231923,0.06453461
3178,0.08435,0.07713461,0.040788457,0.42853463,0.16323462,0.065369226
3179,0.08464615,0.079369225,0.042699996,0.42554617,0.17198461,0.06932692
3180,0.08453846,0.07850769,0.04248461,0.41921926,0.17268461,0.069649994
3181,0.08418846,0.076838456,0.042511534,0.39111155,0.1580923,0.06445384
3182,0.084053844,0.07207307,0.043399997,0.30102694,0.1365,0.059176918
3183,0.08381154,0.07551923,0.04245769,0.34843847,0.15513077,0.062192306
3184,0.08365,0.07702692,0.04232307,0.3715654,0.15661153,0.06321538
3185,0.084,0.07212692,0.04256538,0.31333077,0.14010769,0.05882692
3186,0.08421538,0.07242307,0.04248461,0.29962692,0.13071154,0.057453845
3187,0.08488846,0.07506154,0.04261923,0.33355,0.14740385,0.060980767
3188,0.084915385,0.07810384,0.041999996,0.4127577,0.16541539,0.06542307
3189,0.10322308,0.092561536,0.08968077,0.049053844,0.006811533,0.0027999948
3190,0.103142306,0.09264231,0.09065,0.048030764,0.005546149,0.0027730716
3191,0.1022,0.09161923,0.08715,0.06773846,0.018873071,0.009019226
3192,0.08685385,0.07635384,0.04805769,0.3199,0.11617307,0.05058846
3193,0.08394615,0.07024231,0.039199997,0.34755,0.14177692,0.059419226
3194,0.08443077,0.07333846,0.040680766,0.37711155,0.1530577,0.06291923
3195,0.084592305,0.07414615,0.041192304,0.36892694,0.15413462,0.06421153
3196,0.08461923,0.074011534,0.041003842,0.36451155,0.15257308,0.064265385
3197,0.08480769,0.072584614,0.04019615,0.3570808,0.1519,0.06337692
3198,0.08486154,0.074899994,0.041030765,0.36111924,0.1523577,0.06405
3199,0.08526538,0.077915385,0.04272692,0.35770002,0.14608462,0.062138457
3200,0.08165769,0.06693076,0.037719227,0.20224616,0.092238456,0.04256538
3201,0.08367692,0.07422692,0.04062692,0.31634617,0.11466538,0.049269225
3202,0.084134616,0.07484615,0.04062692,0.36645,0.14788847,0.06208461
3203,0.084053844,0.07285384,0.040007688,0.3692231,0.14939615,0.06224615
3204,0.08408076,0.07231538,0.039523073,0.37501153,0.15076923,0.063080765
3205,0.084592305,0.074119225,0.040384613,0.38327694,0.15009615,0.062973075
3206,0.08531923,0.077942304,0.04299615,0.3907346,0.14963846,0.062003843
3207,0.08408076,0.07549231,0.04229615,0.30463463,0.10930769,0.049457688
3208,0.08526538,0.079019226,0.04261923,0.39811155,0.13986538,0.059311535
3209,0.08478077,0.075842306,0.040411536,0.45677695,0.15852308,0.06488461
3210,0.08381154,0.07228846,0.03933461,0.39286155,0.15389231,0.06143846
3211,0.08394615,0.07352692,0.040357687,0.3331731,0.12721154,0.05244615
3212,0.08564231,0.07231538,0.043615382,0.23665385,0.09417692,0.037826918
3213,0.085911535,0.06520769,0.045230765,0.11819231,0.036749996,0.014726918
3214,0.09005769,0.07374231,0.05454615,0.11272692,0.032442305,0.012976918
3215,0.102953844,0.09307308,0.09013846,0.048380766,0.0058423025,0.003257687
3216,0.10330384,0.09320769,0.091242306,0.04587692,0.00398461,0.0017230716
3217,0.10308846,0.09406923,0.09205,0.04506923,0.00398461,0.0013999946
3218,0.10316923,0.09253462,0.090273075,0.04703461,0.0047115334,0.0020461485
3219,0.10233461,0.091134615,0.08836154,0.050642304,0.005411533,0.00223461
3220,0.09786538,0.087230764,0.076273076,0.14578846,0.04703461,0.022399995
3221,0.08464615,0.072369225,0.040761534,0.37242693,0.14169616,0.057049997
3222,0.08303077,0.070484616,0.038499996,0.36685386,0.13919231,0.055299997
3223,0.08356923,0.07102308,0.039307687,0.33823463,0.13281153,0.053873073
3224,0.08375769,0.07088846,0.03871538,0.30738077,0.12470769,0.05147692
3225,0.08343461,0.07037692,0.039199997,0.3452077,0.13784616,0.05481538
3226,0.08367692,0.06991923,0.038634613,0.3734231,0.14430769,0.057049997
3227,0.08305769,0.06760384,0.037719227,0.39191923,0.1475923,0.05761538
3228,0.08278846,0.06816923,0.03739615,0.39170384,0.14446923,0.05637692
3229,0.08278846,0.06781923,0.037423074,0.39049232,0.14589615,0.05653846
3230,0.08225,0.06620384,0.0366423,0.39897308,0.14918077,0.05777692
3231,0.08206154,0.06825,0.03688461,0.40120772,0.15456538,0.060630765
3232,0.08222307,0.06935384,0.037019227,0.40836924,0.15513077,0.061034612
3233,0.08249231,0.07053846,0.03758461,0.4128654,0.15321924,0.06127692
3234,0.082303844,0.068734616,0.03731538,0.40104616,0.15106538,0.05936538
3235,0.08233076,0.06709231,0.03669615,0.39856923,0.14918077,0.05847692
3236,0.08216923,0.06714615,0.036561534,0.3953654,0.1463,0.05761538
3237,0.08235769,0.06857307,0.036830764,0.38053077,0.14506154,0.05718461
3238,0.08332692,0.07228846,0.03817692,0.39305001,0.14740385,0.05828846
3239,0.08386538,0.07471154,0.039576918,0.40430385,0.15103847,0.06041538
3240,0.08429615,0.07538461,0.04003461,0.41448078,0.15472692,0.06189615
3241,0.084484614,0.077,0.041057687,0.42269233,0.16024615,0.06418461
3242,0.084376924,0.0777,0.04116538,0.4249,0.16283077,0.06528846
3243,0.08475384,0.07815769,0.041649997,0.42449617,0.16525385,0.06644615
