Index,Red,Green,Blue,NIR,SWIR_1,SWIR_2
1096,0.084699996,0.072907686,0.04202692,0.35805002,0.16466154,0.069730766
1097,0.08978846,0.07675769,0.056619227,0.2858423,0.21336539,0.1073423
1098,0.09579231,0.078480765,0.07121154,0.22206154,0.2593231,0.14446923
1099,0.09541538,0.07726923,0.0716423,0.19021153,0.25706154,0.14261153
1100,0.094096154,0.07605769,0.07032307,0.18108462,0.25369614,0.1425577
1101,0.095603846,0.07726923,0.07247692,0.18684615,0.26454616,0.14651538
1102,0.09525385,0.075842306,0.07037692,0.18286154,0.2706577,0.14834616
1103,0.094634615,0.07546538,0.07080769,0.17096154,0.28239617,0.15647693
1104,0.0924,0.07110384,0.0646423,0.15566923,0.29052693,0.16059615
1105,0.09126923,0.0698923,0.062380765,0.15238461,0.26478848,0.14732307
1106,0.09237307,0.0716423,0.06375384,0.1549423,0.25030386,0.1383577
1107,0.09172692,0.06981154,0.061492305,0.15157692,0.24782693,0.14072692
1108,0.09307308,0.07201923,0.06477692,0.1612423,0.24672309,0.13946153
1109,0.093665384,0.07449615,0.06660769,0.17125769,0.22505,0.12861153
1110,0.093315385,0.075761534,0.06749615,0.18084231,0.22033846,0.122930765
1111,0.09514615,0.07915384,0.0712923,0.2016,0.25461155,0.13916539
1112,0.09762307,0.08486154,0.07568077,0.24432692,0.26029232,0.13784616
1113,0.09487692,0.08472692,0.06728077,0.2932731,0.21985385,0.10906538
1114,0.08876538,0.07888462,0.055380765,0.3190923,0.18918847,0.08892692
1115,0.08650384,0.074657686,0.045473073,0.32832694,0.15246539,0.06730769
1116,0.085373074,0.07535769,0.04315769,0.35681155,0.15989615,0.067792304
1117,0.085453846,0.07702692,0.042403843,0.37681538,0.16875385,0.07080769
1118,0.08717692,0.079261534,0.048623074,0.3526923,0.18264616,0.08268077
1119,0.087984614,0.07888462,0.051180765,0.3369154,0.19713077,0.093449995
1120,0.09347692,0.07697307,0.06512692,0.23175386,0.26061538,0.14212692
1121,0.09458077,0.077080764,0.06628461,0.20302692,0.27283847,0.15106538
1122,0.09272307,0.07360769,0.06283846,0.18275385,0.27278462,0.14845385
1123,0.090811536,0.06816923,0.06030769,0.15208846,0.30310002,0.16471538
1124,0.09221154,0.0695423,0.06372692,0.15801154,0.30304617,0.16633077
1125,0.09393461,0.07320385,0.06730769,0.17147307,0.29203463,0.1621577
1126,0.09490384,0.07538461,0.07056538,0.17257692,0.3119577,0.17211923
1127,0.097273074,0.08246538,0.07603077,0.21148077,0.29793078,0.16584615
1128,0.09886154,0.08868461,0.07831923,0.26322693,0.26163846,0.14253077
1129,0.09401538,0.08383846,0.06485769,0.28899232,0.20216538,0.10427307
1130,0.08733846,0.078049995,0.05190769,0.30051538,0.154,0.07425384
1131,0.08375769,0.07158846,0.038930766,0.35134616,0.15335384,0.064265385
1132,0.083299994,0.07010769,0.03785384,0.4053808,0.17115,0.06738846
1133,0.08383846,0.07166923,0.039307687,0.4033077,0.17066538,0.06798077
1134,0.083730765,0.07306923,0.03941538,0.40519232,0.1688077,0.06695769
1135,0.08348846,0.07096923,0.038149998,0.41114232,0.16888846,0.06671538
1136,0.08367692,0.07024231,0.038203843,0.41722694,0.1660077,0.066123076
1137,0.083273076,0.07150769,0.03868846,0.40597308,0.16633077,0.06582692
1138,0.08289615,0.06921923,0.03758461,0.4138077,0.16797307,0.065799996
1139,0.08289615,0.068761535,0.037288457,0.40675387,0.1631,0.06378077
1140,0.082949996,0.06881538,0.037719227,0.40780386,0.1631,0.063834615
1141,0.08265384,0.06870769,0.037665382,0.40427694,0.16196923,0.064373076
1142,0.08343461,0.070080765,0.038149998,0.39614615,0.16396154,0.06491154
1143,0.08386538,0.073984616,0.03941538,0.3973308,0.16888846,0.06709231
1144,0.08424231,0.076084614,0.04194615,0.37748846,0.16708462,0.06854615
1145,0.08561538,0.07710769,0.044692304,0.3498654,0.16043462,0.06841154
1146,0.08593846,0.077,0.04579615,0.32636154,0.14802308,0.06590769
1147,0.08976153,0.07920769,0.055515382,0.29545385,0.1860923,0.09121538
1148,0.09105384,0.0777,0.05968846,0.24279231,0.19349615,0.0985923
1149,0.09350385,0.07893846,0.06523461,0.23891538,0.22776924,0.115365386
1150,0.09218461,0.07904615,0.062192306,0.2511923,0.19923078,0.09923846
1151,0.0903,0.07643461,0.057938457,0.25321153,0.18081538,0.090380765
1152,0.089384615,0.07691923,0.05839615,0.2560923,0.17389615,0.08830769
1153,0.09051538,0.07648846,0.060388457,0.24613078,0.18431538,0.0936923
1154,0.09151153,0.07953077,0.061573073,0.26427692,0.19446538,0.09495769
1155,0.08828077,0.076730765,0.05271538,0.31047693,0.17610385,0.08356923
1156,0.08739231,0.07665,0.04676538,0.3508077,0.17561923,0.07611153
1157,0.084161535,0.076515384,0.041273072,0.3932654,0.16851154,0.068734616
1158,0.08335385,0.071696155,0.03871538,0.40993077,0.15130769,0.059715383
1159,0.08343461,0.06991923,0.037880763,0.41189617,0.1355577,0.052742302
1160,0.08324615,0.07306923,0.039899997,0.3980308,0.14045769,0.060603842
1161,0.083299994,0.0730423,0.040088456,0.38570002,0.15836154,0.065799996
1162,0.08857692,0.077915385,0.058234613,0.32156923,0.19775,0.099534616
1163,0.08855,0.07656923,0.055380765,0.29941154,0.18757308,0.09153846
1164,0.086234614,0.07360769,0.048219226,0.32267308,0.16021924,0.07250384
1165,0.083299994,0.07274615,0.040007688,0.37910387,0.15033846,0.062138457
1166,0.08429615,0.07212692,0.04108461,0.37361154,0.15464616,0.06448077
1167,0.086799994,0.07360769,0.04921538,0.31489232,0.16021924,0.07374231
1168,0.08620769,0.07080769,0.04894615,0.26468077,0.14931539,0.07231538
1169,0.085346155,0.07285384,0.044261534,0.30091923,0.15785,0.07088846
1170,0.09021923,0.07697307,0.05995769,0.26678076,0.19258077,0.09528077
1171,0.08768846,0.07430769,0.052015383,0.2862731,0.16775769,0.0777
1172,0.085130766,0.073446155,0.04245769,0.3494077,0.1580923,0.06666154
1173,0.08577692,0.07460384,0.04463846,0.3408731,0.16293846,0.06956923
1174,0.085803844,0.073903844,0.04544615,0.33150384,0.15766154,0.06932692
1175,0.08480769,0.073230766,0.043399997,0.33933848,0.15138847,0.06593461
1176,0.086234614,0.07527692,0.044880766,0.3630577,0.15771538,0.06943461
1177,0.085346155,0.07204615,0.043023072,0.3083231,0.13881539,0.057130765
1178,0.08128077,0.059338458,0.03637307,0.16226539,0.06232692,0.027219227
1179,0.07928846,0.053092305,0.03365384,0.0525,0.021188457,0.009207687
1180,0.080446154,0.056242306,0.035242304,0.051880766,0.028753841,0.015642302
1181,0.07993461,0.05373846,0.034892302,0.05252692,0.024930764,0.013461534
1182,0.07985384,0.05314615,0.03475769,0.058584612,0.027003841,0.014296149
1183,0.08303077,0.05987692,0.04124615,0.12640384,0.06660769,0.03206538
1184,0.085884616,0.06927308,0.048811536,0.21724232,0.108176924,0.05236538
1185,0.08793077,0.077053845,0.056242306,0.2630654,0.15698846,0.077484615
1186,0.089492306,0.07945,0.056215383,0.30625,0.18455769,0.086799994
1187,0.08741923,0.07600384,0.05104615,0.32528463,0.1787423,0.08079615
1188,0.08583077,0.074442305,0.047438458,0.34125,0.18657692,0.08518461
1189,0.09471538,0.07982692,0.06881538,0.23444615,0.2567923,0.13830385
1190,0.096599996,0.080123074,0.07428077,0.20593461,0.26731923,0.14805
1191,0.097353846,0.08052692,0.07492692,0.20302692,0.2730269,0.15128078
1192,0.09673461,0.07920769,0.07352692,0.20550385,0.26026538,0.1449
1193,0.098673075,0.08117308,0.07799615,0.19772308,0.26678076,0.15095769
1194,0.09915769,0.08165769,0.0777,0.20135769,0.26812693,0.14936922
1195,0.098457694,0.08082307,0.078373075,0.19298461,0.26629615,0.14875
1196,0.094742306,0.07538461,0.07010769,0.17486538,0.27426538,0.15176539
1197,0.09145769,0.069084615,0.061196152,0.15354231,0.2762577,0.14998846
1198,0.09318077,0.07158846,0.06353846,0.15898077,0.2440577,0.13588077
1199,0.09363846,0.07255769,0.06633846,0.15787692,0.22879231,0.1276423
1200,0.09393461,0.074334614,0.06617692,0.1631,0.23382692,0.13092692
1201,0.09587307,0.07772692,0.0707,0.18305,0.23770384,0.13278462
1202,0.09646538,0.07958461,0.07341923,0.19282308,0.2304077,0.13009231
1203,0.09853846,0.08292308,0.07799615,0.21689232,0.2725423,0.14896539
1204,0.09985769,0.08822692,0.08103846,0.2560654,0.27563846,0.14710769
1205,0.09886154,0.089842305,0.07745769,0.29416156,0.24637309,0.12772308
1206,0.092130765,0.08281538,0.061196152,0.31984615,0.20994616,0.10093462
1207,0.08488846,0.07403846,0.042349998,0.3523154,0.14670384,0.06232692
1208,0.086234614,0.076192304,0.04506923,0.35078079,0.16571154,0.07142692
1209,0.087311536,0.078049995,0.049053844,0.34297308,0.17152692,0.07605769
1210,0.09086538,0.07864231,0.056888457,0.28123847,0.19933847,0.095092304
1211,0.087203845,0.07823846,0.04676538,0.3331731,0.18240385,0.0826
1212,0.09447307,0.07667692,0.065046154,0.20803462,0.28094232,0.14958462
1213,0.095065385,0.07511538,0.06835769,0.17637308,0.3036654,0.16810769
1214,0.09436538,0.071938455,0.06617692,0.16886154,0.3064654,0.16991153
1215,0.09250769,0.06911153,0.06359231,0.15480769,0.32541925,0.17941539
1216,0.09371923,0.073580764,0.06706538,0.17249615,0.29378462,0.16116154
1217,0.09493077,0.07778077,0.06806154,0.2073077,0.26931155,0.1484
1218,0.096276924,0.07853461,0.07166923,0.18603846,0.3018077,0.16358462
1219,0.09665384,0.07904615,0.0735,0.18891923,0.2994923,0.16630384
1220,0.09716538,0.081953846,0.07387692,0.22680001,0.26255384,0.14422692
1221,0.09178077,0.08060769,0.06195,0.27063078,0.19713077,0.09958846
1222,0.08876538,0.07648846,0.05123461,0.28977308,0.16856539,0.07904615
1223,0.0852923,0.0721,0.04283461,0.3095077,0.1486423,0.0646423
1224,0.08483461,0.073580764,0.04167692,0.3794,0.16813461,0.06889615
1225,0.084,0.07220769,0.040249996,0.41604233,0.17074615,0.069084615
1226,0.083273076,0.07067307,0.038149998,0.40500385,0.16522692,0.06660769
1227,0.08321923,0.070188455,0.03758461,0.40075,0.16619615,0.06590769
1228,0.08281538,0.06986538,0.037665382,0.40384617,0.16646539,0.06485769
1229,0.08289615,0.06913846,0.037665382,0.40678078,0.16304615,0.063969225
1230,0.083273076,0.06943461,0.037934612,0.40858462,0.16326153,0.06415769
1231,0.0835423,0.07161538,0.039119225,0.4058654,0.16151154,0.06402308
1232,0.083703846,0.07247692,0.039523073,0.40823463,0.16406924,0.066015385
1233,0.083273076,0.070942305,0.03852692,0.41221923,0.16697693,0.06623077
1234,0.08286923,0.0698923,0.037826918,0.41434616,0.16762307,0.066015385
1235,0.08324615,0.07026923,0.037692305,0.41291925,0.16732693,0.066123076
1236,0.08365,0.07207307,0.038607687,0.40376538,0.16619615,0.065719225
1237,0.08394615,0.07320385,0.03895769,0.3825231,0.16102692,0.06477692
1238,0.08445769,0.07484615,0.040923074,0.3591,0.15300384,0.064292304
1239,0.085803844,0.077080764,0.04684615,0.32873076,0.15262692,0.06798077
1240,0.08922307,0.07877692,0.054734614,0.29359615,0.17303462,0.08278846
1241,0.09065,0.080338456,0.058073074,0.2888577,0.19433077,0.09495769
1242,0.09051538,0.08111923,0.058261536,0.29723078,0.19828847,0.09557692
1243,0.09032692,0.08079615,0.05664615,0.29836154,0.19581154,0.09210385
1244,0.08946538,0.07850769,0.055649996,0.2804577,0.18738462,0.08774231
1245,0.08986923,0.075842306,0.057319228,0.25741154,0.18132693,0.087230764
1246,0.0903,0.07710769,0.059069227,0.26171923,0.1860923,0.091699995
1247,0.08927692,0.07856154,0.055542305,0.29125386,0.17882308,0.08391923
1248,0.08865769,0.080661535,0.054949995,0.3332,0.18100385,0.08386538
1249,0.0852923,0.077080764,0.045149997,0.37353078,0.16447307,0.06838461
1250,0.082519226,0.06884231,0.037934612,0.33322692,0.12185384,0.05096538
1251,0.07961153,0.05451923,0.03300769,0.10728846,0.053173073,0.023126919
1252,0.081011534,0.056888457,0.034057688,0.20811538,0.072369225,0.025334612
1253,0.08173846,0.06256923,0.03626538,0.29857692,0.09312692,0.036723074
1254,0.0849423,0.07123846,0.03965769,0.38273847,0.14452308,0.059069227
1255,0.0866923,0.076299995,0.04711538,0.37953463,0.16293846,0.06884231
1256,0.089492306,0.07931538,0.05481538,0.3759,0.19007692,0.08881923
1257,0.08968077,0.078480765,0.05298461,0.36448464,0.18786924,0.083273076
1258,0.087634616,0.07918077,0.05330769,0.38346538,0.1787154,0.083623074
1259,0.08728461,0.07807692,0.05174615,0.38123077,0.17486538,0.07993461
1260,0.084053844,0.07080769,0.042430766,0.34571925,0.14600384,0.064615384
1261,0.083596155,0.071049996,0.04116538,0.3325,0.14096923,0.06092692
1262,0.0896,0.07605769,0.05602692,0.2745077,0.18808462,0.093342304
1263,0.09210385,0.07875,0.06143846,0.27477694,0.18784231,0.09231923
1264,0.08461923,0.07285384,0.04086923,0.3735577,0.16336924,0.06970384
1265,0.084699996,0.07441538,0.042861536,0.37000385,0.16377307,0.06884231
1266,0.08467308,0.07379615,0.041811533,0.3656423,0.16151154,0.06849231
1267,0.085453846,0.07347307,0.045499995,0.3398231,0.15927692,0.07150769
1268,0.08706923,0.07665,0.052553844,0.31168845,0.15698846,0.07438846
1269,0.08822692,0.073553845,0.054142304,0.23802693,0.14088847,0.072907686
1270,0.08079615,0.057023074,0.038069226,0.0989423,0.049053844,0.027192304
1271,0.07947692,0.05330769,0.033842303,0.038661536,0.018307688,0.01211538
1272,0.07904615,0.051261537,0.03273846,0.03125769,0.015992302,0.009530764
1273,0.08243846,0.057642303,0.040088456,0.09121538,0.05995769,0.03241538
1274,0.08696154,0.06900384,0.051261537,0.18127307,0.113103844,0.057453845
1275,0.09008461,0.07425384,0.059042305,0.20784615,0.1435,0.07516923
1276,0.08919615,0.07570769,0.05497692,0.26441154,0.14603077,0.071830764
1277,0.08760769,0.07511538,0.051449995,0.2641423,0.15526539,0.07250384
1278,0.08803846,0.07589615,0.053280767,0.28826538,0.18921539,0.08976153
1279,0.088065386,0.07551923,0.052823074,0.28866923,0.1955423,0.09468846
1280,0.09078462,0.07656923,0.060011536,0.24903846,0.2097577,0.108607695
1281,0.09600769,0.07961153,0.07080769,0.21460384,0.24561924,0.13623077
1282,0.097919226,0.08160384,0.07557307,0.21236923,0.26336154,0.14923462
1283,0.09950769,0.08351538,0.08017692,0.21503462,0.27768463,0.15545385
1284,0.09896923,0.083703846,0.07985384,0.21691923,0.26233846,0.14901923
1285,0.09907692,0.084053844,0.07982692,0.21945,0.24413846,0.13900384
1286,0.09926538,0.081873074,0.07799615,0.20458846,0.2368154,0.13528846
1287,0.09843077,0.08063462,0.07737692,0.1988,0.24559231,0.13800769
1288,0.09759615,0.078803845,0.075734615,0.18856923,0.26618847,0.14764616
1289,0.093315385,0.072153844,0.066553846,0.16832308,0.27057692,0.14971922
1290,0.09261538,0.07177692,0.06372692,0.16301923,0.24922693,0.13889615
1291,0.093665384,0.07387692,0.06706538,0.16126923,0.22903462,0.13154615
1292,0.09536154,0.07799615,0.07115769,0.1764,0.23353077,0.13267693
1293,0.0989423,0.08249231,0.07735,0.1990154,0.22768846,0.1318423
1294,0.100423075,0.08577692,0.081011534,0.21821155,0.2219,0.12791154
1295,0.101311535,0.08986923,0.083596155,0.24742308,0.2593231,0.14080769
1296,0.100207694,0.09000384,0.08068846,0.27321538,0.2623923,0.13773847
1297,0.09905,0.08903461,0.07686538,0.2917923,0.25348076,0.12963462
1298,0.09568461,0.08685385,0.07016154,0.31483847,0.23396154,0.11698077
1299,0.08572307,0.07549231,0.04506923,0.33659232,0.15386538,0.066580765
1300,0.08685385,0.07775384,0.049780767,0.32512307,0.16732693,0.07624615
1301,0.08801153,0.07767308,0.051423073,0.3165077,0.17287308,0.07888462
1302,0.08733846,0.07753846,0.048084613,0.33185387,0.17516154,0.080876924
1303,0.08989615,0.07818461,0.05419615,0.2826654,0.19845,0.097703844
1304,0.09546923,0.07753846,0.06935384,0.19672692,0.29203463,0.16398846
1305,0.09630384,0.07659615,0.07204615,0.18396538,0.31478462,0.17421924
1306,0.09611538,0.07958461,0.07212692,0.19917692,0.28737694,0.15803847
1307,0.093880765,0.07551923,0.06596153,0.18897308,0.26416925,0.14266539
1308,0.09221154,0.073984616,0.06267692,0.19906923,0.24551155,0.13862692
1309,0.09250769,0.075734615,0.06367307,0.19583847,0.24871539,0.13679615
1310,0.09358461,0.07255769,0.06491154,0.17734231,0.27281153,0.15755385
1311,0.09482308,0.07605769,0.06881538,0.18719615,0.27808848,0.15776923
1312,0.09797308,0.08542692,0.07807692,0.23199616,0.26489615,0.14974615
1313,0.09598077,0.08365,0.07196538,0.26656538,0.2307577,0.124680765
1314,0.0866923,0.07831923,0.049457688,0.3199,0.17330384,0.08292308
1315,0.08615384,0.07570769,0.046873074,0.29833463,0.16151154,0.07446923
1316,0.09032692,0.082519226,0.056699995,0.3117423,0.17987308,0.08865769
1317,0.09035385,0.08203461,0.052742302,0.37315387,0.18711539,0.084161535
1318,0.08671923,0.07753846,0.045473073,0.39428848,0.17793462,0.07228846
1319,0.08451153,0.07525,0.04256538,0.4043577,0.16681539,0.067334615
1320,0.08343461,0.0730423,0.040115383,0.41200384,0.1621577,0.06547692
1321,0.08281538,0.07113077,0.03774615,0.42282695,0.16975,0.066903844
1322,0.08297692,0.06943461,0.037369225,0.41938078,0.1689423,0.06466923
1323,0.08297692,0.069515385,0.038230766,0.4038731,0.16091923,0.063188456
1324,0.0835423,0.0707,0.038499996,0.41154617,0.15607308,0.06259615
1325,0.08383846,0.07228846,0.039980765,0.40379232,0.15995,0.064938456
1326,0.08383846,0.07188461,0.04054615,0.40815386,0.16452692,0.06633846
1327,0.08324615,0.06946153,0.038203843,0.42638078,0.1726577,0.06736153
1328,0.08348846,0.07088846,0.038149998,0.4280231,0.17228077,0.06738846
1329,0.083596155,0.07204615,0.038419228,0.40233847,0.16657308,0.06563846
1330,0.08340769,0.07298846,0.039173074,0.38203847,0.16202308,0.06423846
1331,0.08467308,0.07535769,0.041649997,0.36017692,0.15515769,0.06372692
1332,0.08685385,0.07885769,0.04827307,0.33888078,0.16783847,0.07414615
1333,0.089815386,0.08149615,0.053765383,0.3189577,0.19381924,0.08908846
1334,0.091,0.082734615,0.057480767,0.31623846,0.20200385,0.092453845
1335,0.09051538,0.08257307,0.059203845,0.31071922,0.20262308,0.095065385
1336,0.08881923,0.080203846,0.054680765,0.31782693,0.19443846,0.09008461
1337,0.08758077,0.07756538,0.04975384,0.3236423,0.1848,0.08510385
1338,0.08849615,0.07713461,0.04964615,0.30910385,0.18423462,0.08216923
1339,0.08671923,0.077592306,0.04773461,0.3256077,0.17203847,0.075088456
1340,0.08531923,0.07756538,0.044449996,0.35883078,0.17133847,0.073123075
1341,0.085561536,0.077915385,0.044611536,0.37638462,0.16886154,0.070942305
1342,0.082734615,0.067873076,0.038607687,0.30643848,0.1211,0.04859615
1343,0.0782923,0.049699996,0.031015381,0.051988456,0.01631538,0.008776918
1344,0.077942304,0.048380766,0.03039615,0.009638457,0.006407687,0.005707687
1345,0.07845385,0.050803844,0.031876918,0.03852692,0.020057688,0.011388456
1346,0.08160384,0.06165384,0.039253842,0.16614231,0.0756,0.035753842
1347,0.0884423,0.074442305,0.054438457,0.26430386,0.14845385,0.07185769
1348,0.09948077,0.08593846,0.08227692,0.25326538,0.2023,0.1057
1349,0.101176925,0.08986923,0.088523075,0.2725423,0.23205,0.12608077
1350,0.09598077,0.08467308,0.07360769,0.2861923,0.20049615,0.10125769
1351,0.09581923,0.08375769,0.072153844,0.3021577,0.20033462,0.10333077
1352,0.084269226,0.07368846,0.041380767,0.3741231,0.15704231,0.06542307
1353,0.084134616,0.07282692,0.041434612,0.35035,0.15577692,0.06685
1354,0.08836154,0.07729615,0.05276923,0.31666923,0.17661539,0.08297692
1355,0.09350385,0.08233076,0.06410384,0.29319233,0.19511154,0.09721923
1356,0.08496923,0.074092306,0.044099998,0.35600385,0.161,0.06911153
1357,0.08685385,0.075088456,0.04692692,0.33139616,0.17357308,0.07543846
1358,0.08585769,0.07691923,0.046119228,0.35414615,0.17898461,0.08093077
1359,0.09132308,0.07799615,0.058530767,0.2702,0.20480385,0.10397692
1360,0.08717692,0.07363461,0.04816538,0.2792731,0.16024615,0.074011534
1361,0.08868461,0.07549231,0.052688457,0.26931155,0.16961539,0.08015
1362,0.085373074,0.06706538,0.045203842,0.22957309,0.1282077,0.05769615
1363,0.08025769,0.055003844,0.034299996,0.10497308,0.056080766,0.025092304
1364,0.080661535,0.053226918,0.03615769,0.079126924,0.037826918,0.018011535
1365,0.08814615,0.070053846,0.05384615,0.1800077,0.1383577,0.07199231
1366,0.09140384,0.07506154,0.06006538,0.21043077,0.17400385,0.09183461
1367,0.090380765,0.07646154,0.056942303,0.25019616,0.17246923,0.08389231
1368,0.09021923,0.07904615,0.05653846,0.29233077,0.17578077,0.08257307
1369,0.09046154,0.07810384,0.060442306,0.26336154,0.17249615,0.08478077
1370,0.09226538,0.07963846,0.06356538,0.25856924,0.20335001,0.10311538
1371,0.092346154,0.080338456,0.06337692,0.26451924,0.20582692,0.10405769
1372,0.090273075,0.07611153,0.060253844,0.24265769,0.1940077,0.10028846
1373,0.093423076,0.07775384,0.06359231,0.22930385,0.23097308,0.12231154
1374,0.09641153,0.08052692,0.07274615,0.21385,0.25235,0.1397577
1375,0.09732692,0.08324615,0.073446155,0.23581924,0.2528077,0.13741538
1376,0.10012692,0.08456538,0.07963846,0.22044615,0.25585002,0.14196539
1377,0.099561535,0.08348846,0.07780769,0.21648847,0.22873847,0.12888077
1378,0.098996155,0.08348846,0.079126924,0.21565385,0.22550769,0.1281
1379,0.09816153,0.081980765,0.076730765,0.21102308,0.22324616,0.12656538
1380,0.09861923,0.08300384,0.07807692,0.21823846,0.2541,0.13978462
1381,0.09740769,0.081549995,0.076515384,0.20970385,0.26656538,0.14422692
1382,0.0973,0.08128077,0.07549231,0.20146538,0.2577077,0.1416423
1383,0.09926538,0.08254615,0.07904615,0.21008077,0.25261924,0.13676924
1384,0.10047692,0.084484614,0.08160384,0.21390384,0.2501423,0.1384923
1385,0.09993846,0.08607308,0.08146923,0.2198,0.24556538,0.13571922
1386,0.099453844,0.086234614,0.07756538,0.24505384,0.22467308,0.121073075
1387,0.099130765,0.08860385,0.07756538,0.2815077,0.23622309,0.12419615
1388,0.09931923,0.08976153,0.07799615,0.29636922,0.25251153,0.13030769
1389,0.099130765,0.090730764,0.079369225,0.29604617,0.2590269,0.13364616
1390,0.09641153,0.087230764,0.07177692,0.30415002,0.2412577,0.120076925
1391,0.08636923,0.07511538,0.04533846,0.32485387,0.15378462,0.06687692
1392,0.086315386,0.07565384,0.044961534,0.32897308,0.15766154,0.06889615
1393,0.08650384,0.07702692,0.04676538,0.33653846,0.16762307,0.074899994
1394,0.08785,0.07875,0.050561536,0.3284077,0.18331923,0.08728461
1395,0.090165384,0.07821154,0.055999998,0.28344616,0.21823846,0.11294231
1396,0.09600769,0.07950384,0.06946153,0.21681154,0.28277308,0.1527077
1397,0.09646538,0.079019226,0.07099615,0.20011923,0.29365,0.16167308
1398,0.095523074,0.07732307,0.06868076,0.20273077,0.27725384,0.15639615
1399,0.092911534,0.07255769,0.06337692,0.19128846,0.27843848,0.15534616
1400,0.090380765,0.068976924,0.058799997,0.15943846,0.27011925,0.15031154
1401,0.09242692,0.07204615,0.06302692,0.1723077,0.27353847,0.15297693
1402,0.093988456,0.074765384,0.066123076,0.17734231,0.27364615,0.15114616
1403,0.094849996,0.077619225,0.06935384,0.19064231,0.25383076,0.1421
1404,0.096599996,0.08246538,0.07271923,0.22636923,0.24529615,0.13542308
1405,0.094849996,0.08165769,0.066123076,0.2685846,0.23008461,0.118999995
1406,0.08693461,0.077619225,0.04622692,0.33363077,0.16813461,0.07368846
1407,0.08986923,0.07726923,0.05481538,0.28551924,0.19325384,0.09538846
1408,0.09565769,0.0819,0.06935384,0.23269616,0.23514615,0.12632307
1409,0.09711154,0.08865769,0.0768923,0.26136923,0.21953078,0.12306538
1410,0.09493077,0.08914231,0.071480766,0.30805385,0.19990385,0.11068077
1411,0.09221154,0.086449996,0.0602,0.33476156,0.17782693,0.08933077
1412,0.08833461,0.081549995,0.051773075,0.33769616,0.15526539,0.07134615
1413,0.08575,0.07756538,0.046119228,0.37240002,0.14945,0.061573073
1414,0.084484614,0.07446923,0.041892305,0.39870384,0.16703077,0.06800769
1415,0.08367692,0.07382307,0.039738458,0.41545,0.16770385,0.06703846
1416,0.083273076,0.07255769,0.03887692,0.4110346,0.16697693,0.06531538
1417,0.083380766,0.07134615,0.03871538,0.40573078,0.1659,0.06485769
1418,0.08351538,0.07320385,0.03984615,0.39587694,0.16027308,0.06353846
1419,0.08456538,0.07484615,0.041919228,0.41125,0.16409616,0.06623077
1420,0.08402692,0.07234231,0.03933461,0.44471538,0.17736924,0.069299996
1421,0.0835423,0.070484616,0.037369225,0.42775387,0.17015384,0.06631154
1422,0.08300384,0.07255769,0.038473073,0.4016654,0.16511923,0.06474999
1423,0.084,0.07371538,0.03922692,0.38688463,0.16409616,0.06555769
1424,0.084699996,0.076730765,0.042269226,0.3666923,0.15973462,0.066149995
1425,0.08782308,0.07931538,0.04894615,0.34025386,0.17136538,0.07570769
1426,0.08803846,0.08041923,0.051880766,0.3364577,0.18593077,0.084053844
1427,0.08911538,0.07885769,0.055461533,0.30245385,0.18181154,0.08515769
1428,0.08914231,0.07945,0.055515382,0.30258846,0.1815423,0.084161535
1429,0.088980764,0.077619225,0.054034613,0.2866231,0.18501538,0.08933077
1430,0.09207692,0.07726923,0.06273077,0.23611538,0.23027308,0.12381923
1431,0.09137692,0.07850769,0.05707692,0.27970386,0.21893847,0.10887692
1432,0.08968077,0.0782923,0.05220384,0.31255,0.18875769,0.08661154
1433,0.086019225,0.0777,0.04482692,0.35805002,0.16953461,0.071911536
1434,0.0849423,0.07263846,0.04283461,0.3607423,0.14893846,0.06092692
1435,0.080769226,0.056215383,0.03467692,0.18205385,0.062165383,0.024499996
1436,0.08001538,0.050292306,0.033411533,0.055111535,0.021026919,0.009503841
1437,0.078049995,0.047007687,0.03066538,0.024876919,0.004253841,0.0027730716
1438,0.07845385,0.04827307,0.030342303,0.032657687,0.011980765,0.0061923023
1439,0.08122692,0.054869227,0.03774615,0.10101538,0.04221538,0.020003842
1440,0.09054231,0.07368846,0.06084615,0.2025154,0.16210385,0.08558846
1441,0.10007308,0.08486154,0.08136154,0.2342577,0.22887307,0.12365769
1442,0.096492305,0.08265384,0.07385,0.25754616,0.20493846,0.10605
1443,0.09320769,0.080123074,0.066015385,0.2734577,0.1793077,0.09005769
1444,0.08461923,0.07527692,0.04396538,0.3780808,0.16175385,0.06757692
1445,0.084269226,0.07207307,0.041919228,0.35306925,0.15033846,0.06458846
1446,0.08585769,0.07414615,0.048219226,0.29618078,0.15101154,0.068330765
1447,0.086799994,0.073661536,0.049323075,0.30172694,0.15647693,0.07064615
1448,0.08558846,0.07463077,0.044584613,0.33535385,0.15787692,0.06752308
1449,0.08612692,0.07460384,0.045849998,0.32986155,0.16878077,0.07352692
1450,0.08612692,0.07385,0.045473073,0.32224232,0.16773076,0.07161538
1451,0.086880766,0.073661536,0.04832692,0.30256155,0.16458076,0.075330764
1452,0.08612692,0.07363461,0.047761533,0.30307308,0.16196923,0.07436153
1453,0.08661154,0.073984616,0.048380766,0.29523847,0.16775769,0.07788846
1454,0.08523846,0.07204615,0.04614615,0.30175385,0.15502308,0.071049996
1455,0.08408076,0.06994615,0.044423074,0.27908462,0.12425,0.057830766
